id,label
248,1.0
249,0.9824
250,0.0004
251,0.5868
252,0.0018
253,0.9381
254,0.5444
255,0.0027
256,0.1514
257,0.0204
258,0.0039
259,0.3006
260,1.0
261,0.9999
262,0.9964
263,0.9977
264,1.0
265,0.737
266,0.9398
267,0.0011
268,0.8752
269,0.972
270,0.0097
271,0.0617
272,0.0268
273,0.9808
274,0.9989
275,1.0
276,0.9978
277,0.9676
278,0.9999
279,0.1357
280,0.8625
281,0.9614
282,0.9995
283,1.0
284,0.9977
285,0.9745
286,0.0006
287,0.5909
288,1.0
289,0.0511
290,0.9918
291,0.9708
292,0.7391
293,0.9999
294,0.054
295,0.9317
296,0.2456
297,0.0018
298,0.0052
299,0.0429
300,0.0005
301,0.9986
302,0.0564
303,0.9944
304,0.0024
305,0.0904
306,0.157
307,0.0052
308,0.6445
309,0.9917
310,0.2276
311,0.9997
312,0.9973
313,0.9989
314,0.434
315,0.0632
316,0.3551
317,1.0
318,0.056
319,0.9879
320,0.9991
321,0.0012
322,0.1319
323,0.9777
324,0.954
325,0.2661
326,1.0
327,0.341
328,0.998
329,0.9992
330,0.525
331,0.0
332,0.6062
333,0.0031
334,0.0538
335,0.2099
336,0.999
337,0.9867
338,0.997
339,0.9913
340,0.9688
341,0.0187
342,1.0
343,0.2462
344,0.9985
345,0.9998
346,0.075
347,0.0016
348,0.9903
349,0.9985
350,0.0034
351,1.0
352,0.999
353,0.0311
354,0.7057
355,0.9197
356,0.1476
357,0.8739
358,0.998
359,0.0001
360,0.1073
361,0.0022
362,1.0
363,0.9974
364,0.0003
365,0.0117
366,0.9993
367,0.9529
368,0.9167
369,0.0117
370,0.9536
371,0.9934
372,0.0455
373,0.2229
374,0.9894
375,0.0018
376,1.0
377,1.0
378,0.6069
379,0.0002
380,0.9998
381,0.3012
382,1.0
383,0.0044
384,0.0007
385,0.0294
386,0.1926
387,0.8232
388,0.9491
389,0.9627
390,0.9678
391,0.9437
392,1.0
393,0.975
394,1.0
395,0.9493
396,0.7974
397,0.9789
398,0.0081
399,0.9984
400,0.7137
401,0.1706
402,0.9995
403,1.0
404,0.9965
405,0.5231
406,0.5081
407,0.4718
408,0.6324
409,0.0047
410,0.023
411,0.1246
412,0.1196
413,0.7705
414,0.7029
415,0.5378
416,1.0
417,0.7598
418,0.9485
419,0.9589
420,0.5881
421,0.3325
422,0.8752
423,0.8444
424,0.9996
425,0.9903
426,0.9988
427,0.0006
428,1.0
429,0.3212
430,0.0395
431,0.1198
432,0.914
433,0.9878
434,0.2499
435,0.9998
436,0.8157
437,0.004
438,0.1502
439,0.9981
440,0.0178
441,0.9986
442,0.0044
443,0.9992
444,0.9399
445,0.0052
446,0.9921
447,0.3639
448,1.0
449,0.9981
450,0.9173
451,0.7629
452,0.9786
453,0.0072
454,0.9846
455,0.1899
456,0.0079
457,0.9261
458,0.0484
459,0.2531
460,0.3421
461,0.9999
462,0.7597
463,0.0027
464,0.0058
465,0.9985
466,0.9999
467,0.9886
468,0.5498
469,0.0011
470,0.3502
471,0.9997
472,0.1448
473,0.3418
474,0.0672
475,0.9893
476,0.5382
477,0.3757
478,1.0
479,0.5171
480,0.6704
481,0.0038
482,0.0956
483,0.9779
484,0.9875
485,0.9816
486,0.9982
487,0.0001
488,0.9988
489,0.0144
490,0.1462
491,0.981
492,0.021
493,0.9998
494,0.1079
495,0.0086
496,0.9999
497,0.1025
498,0.9919
499,0.0358
500,0.2332
501,0.934
502,0.9174
503,0.0185
504,0.994
505,0.0731
506,0.1534
507,0.9836
508,0.9195
509,0.9953
510,0.9855
511,0.9996
512,0.2603
513,0.0401
514,0.0042
515,0.0009
516,0.2311
517,0.0005
518,0.9999
519,0.8158
520,0.0988
521,0.0001
522,0.9534
523,0.011
524,0.9998
525,0.2004
526,1.0
527,0.5789
528,0.9995
529,0.4239
530,0.2825
531,0.9446
532,0.8021
533,0.0002
534,0.0873
535,0.9963
536,0.0267
537,0.8944
538,0.8976
539,0.9999
540,0.0771
541,0.8445
542,0.9986
543,0.9553
544,0.974
545,0.9996
546,0.9979
547,0.0028
548,0.0277
549,0.9944
550,0.9966
551,0.8374
552,0.9994
553,0.8054
554,0.1154
555,0.9614
556,0.9996
557,0.9729
558,0.1499
559,0.9994
560,0.1008
561,0.8532
562,0.0004
563,0.0897
564,0.9972
565,0.0709
566,0.9079
567,0.017
568,0.0001
569,0.9578
570,0.34
571,0.7973
572,0.993
573,0.0456
574,0.0012
575,0.0054
576,0.2212
577,0.9789
578,1.0
579,0.3276
580,0.9418
581,0.0477
582,0.4118
583,0.999
584,0.9989
585,0.5989
586,0.1332
587,0.7021
588,0.6252
589,0.7576
590,0.5445
591,0.2018
592,1.0
593,0.9852
594,0.0878
595,0.9822
596,0.7785
597,0.7809
598,0.9996
599,0.9698
600,0.8598
601,0.0002
602,1.0
603,0.9283
604,0.0001
605,0.0853
606,1.0
607,0.2715
608,0.003
609,0.2206
610,0.9973
611,0.9425
612,0.9966
613,0.1466
614,1.0
615,0.9707
616,0.5946
617,0.991
618,0.9342
619,0.87
620,0.8887
621,0.0843
622,1.0
623,0.9957
624,0.9612
625,0.0315
626,0.0357
627,0.9681
628,1.0
629,0.0038
630,0.0103
631,0.5448
632,0.9682
633,0.001
634,0.9772
635,0.0773
636,0.9994
637,0.0228
638,0.9997
639,0.9999
640,0.9785
641,0.9893
642,0.1195
643,0.7246
644,0.427
645,0.5137
646,0.9997
647,0.9589
648,0.0084
649,0.9988
650,0.0084
651,0.7915
652,0.001
653,0.9015
654,0.0077
655,0.5346
656,0.9258
657,0.0251
658,0.9268
659,0.939
660,0.7543
661,0.9942
662,0.0002
663,0.0057
664,0.9925
665,0.9931
666,0.0797
667,0.7539
668,0.9998
669,0.02
670,0.4762
671,0.9961
672,0.1316
673,0.4053
674,0.9954
675,0.0844
676,0.9939
677,0.0136
678,1.0
679,0.9887
680,0.5118
681,0.1837
682,0.9836
683,0.9977
684,0.9992
685,0.9136
686,0.9979
687,0.9864
688,0.9147
689,0.9964
690,0.9997
691,0.9005
692,0.0682
693,0.6282
694,0.9386
695,0.0342
696,0.9902
697,0.9922
698,0.9906
699,0.6499
700,0.6532
701,0.1311
702,0.0033
703,0.0227
704,0.0695
705,0.0029
706,0.2447
707,0.1788
708,0.5545
709,0.9999
710,0.9919
711,0.5963
712,0.2113
713,0.9969
714,0.6638
715,0.2947
716,0.2108
717,0.0109
718,0.1594
719,0.9892
720,0.8143
721,0.9997
722,0.9965
723,0.9983
724,0.1556
725,0.1635
726,0.9953
727,0.3493
728,0.1666
729,0.8707
730,0.8464
731,0.9963
732,0.002
733,1.0
734,0.8185
735,0.9898
736,0.0504
737,0.9944
738,0.9768
739,0.1267
740,0.9615
741,0.0527
742,0.1365
743,0.0061
744,0.7339
745,0.1596
746,0.0073
747,0.9995
748,0.8864
749,0.0011
750,0.5686
751,0.9423
752,0.1794
753,0.0021
754,0.0054
755,0.9982
756,0.0017
757,0.9294
758,0.9817
759,0.8601
760,0.8815
761,0.0025
762,0.9993
763,0.8654
764,0.0052
765,0.9957
766,0.0125
767,0.9788
768,0.3011
769,0.1386
770,0.0308
771,0.9209
772,0.9
773,0.7558
774,0.9979
775,0.9741
776,0.9977
777,0.0007
778,0.9994
779,0.0149
780,1.0
781,0.9336
782,0.108
783,0.1563
784,0.9539
785,0.1595
786,0.0323
787,0.9972
788,0.9993
789,0.7078
790,0.2178
791,0.3168
792,0.9997
793,0.6963
794,0.996
795,0.9999
796,0.0877
797,0.0034
798,0.9985
799,0.1378
800,0.1698
801,0.0088
802,0.0055
803,0.9998
804,0.9504
805,0.9748
806,0.0019
807,0.4675
808,0.1606
809,0.0179
810,0.0916
811,0.0073
812,1.0
813,0.0012
814,0.6999
815,0.6999
816,0.9895
817,0.9795
818,0.9991
819,0.067
820,0.9981
821,0.9704
822,0.0491
823,0.9565
824,0.7942
825,0.9898
826,0.001
827,0.1184
828,0.9794
829,0.3259
830,0.0066
831,0.0014
832,1.0
833,0.9973
834,0.0013
835,0.0005
836,0.9983
837,0.3303
838,0.0257
839,0.9991
840,0.0077
841,0.0355
842,0.9998
843,0.8397
844,0.9731
845,0.9998
846,0.0003
847,0.0016
848,0.9614
849,0.1369
850,0.8839
851,0.989
852,0.2091
853,0.1601
854,0.0197
855,0.9968
856,0.0321
857,0.9985
858,0.8122
859,0.0467
860,0.057
861,0.9999
862,0.0042
863,0.9981
864,0.1313
865,0.0911
866,0.5256
867,0.0019
868,0.007
869,0.8354
870,0.9542
871,0.9723
872,0.9691
873,1.0
874,0.0338
875,0.0883
876,0.0374
877,0.9946
878,0.2539
879,0.0296
880,0.9926
881,0.9987
882,0.9654
883,0.9823
884,0.9018
885,0.001
886,0.1233
887,0.2427
888,0.887
889,0.9951
890,0.5882
891,1.0
892,0.863
893,0.6387
894,0.8962
895,0.0022
896,0.1387
897,0.9988
898,0.7407
899,0.7956
900,0.9944
901,0.9366
902,0.9941
903,0.978
904,0.3279
905,0.6749
906,0.0014
907,0.9996
908,0.066
909,0.9694
910,1.0
911,0.5297
912,1.0
913,0.8788
914,0.0008
915,0.046
916,0.9765
917,0.9422
918,0.9999
919,0.9928
920,0.993
921,0.045
922,0.1241
923,0.0603
924,0.0774
925,0.1528
926,0.8624
927,0.0136
928,0.9048
929,0.6762
930,0.9484
931,0.9915
932,0.0074
933,0.999
934,0.0016
935,0.2053
936,0.5397
937,0.0007
938,0.9994
939,0.989
940,0.1487
941,0.0063
942,0.0142
943,0.6623
944,0.9998
945,0.9998
946,0.4902
947,0.3946
948,0.9968
949,0.2585
950,0.9934
951,0.9248
952,0.9998
953,0.0035
954,1.0
955,0.092
956,0.9943
957,0.9934
958,0.1887
959,0.9593
960,0.9791
961,0.5672
962,0.0686
963,0.0623
964,0.0045
965,0.9994
966,0.3085
967,0.9142
968,1.0
969,0.0009
970,0.6787
971,0.9761
972,0.5819
973,0.9996
974,0.2264
975,0.6874
976,0.9999
977,0.0003
978,0.9795
979,0.9895
980,0.9626
981,0.0013
982,0.9975
983,0.4922
984,0.9666
985,0.8748
986,0.7866
987,0.1679
988,0.0121
989,0.9819
990,0.7828
991,0.8048
992,0.0061
993,0.9853
994,0.0743
995,0.9756
996,0.9921
997,0.8771
998,0.9598
999,0.5692
1000,0.9999
1001,0.1572
1002,0.9989
1003,0.0278
1004,0.0695
1005,0.9112
1006,0.0208
1007,0.9694
1008,0.7093
1009,0.6261
1010,0.9612
1011,0.0339
1012,0.3543
1013,0.9736
1014,0.8082
1015,0.996
1016,0.3197
1017,0.0
1018,0.1311
1019,0.2243
1020,0.8054
1021,0.1458
1022,0.7081
1023,0.7349
1024,0.0703
1025,0.1716
1026,0.0007
1027,0.6793
1028,0.0895
1029,0.0037
1030,0.4832
1031,0.9998
1032,0.9987
1033,0.9986
1034,0.3862
1035,0.0044
1036,0.9989
1037,0.8767
1038,0.2151
1039,0.6856
1040,0.994
1041,0.762
1042,0.9998
1043,0.0008
1044,0.9991
1045,0.0776
1046,0.8667
1047,0.9978
1048,0.6425
1049,0.8406
1050,0.0001
1051,0.0245
1052,0.0001
1053,0.9211
1054,0.9998
1055,0.9977
1056,0.9652
1057,0.0336
1058,0.9998
1059,0.8752
1060,0.0
1061,0.8917
1062,0.0169
1063,0.0543
1064,0.6165
1065,0.2213
1066,0.985
1067,0.3214
1068,0.0461
1069,0.1039
1070,0.9998
1071,0.9713
1072,0.8873
1073,0.0287
1074,0.9979
1075,0.1197
1076,0.0003
1077,0.9957
1078,0.9984
1079,1.0
1080,0.0118
1081,0.5806
1082,0.9987
1083,0.987
1084,0.9723
1085,0.9994
1086,0.9932
1087,0.2376
1088,0.5703
1089,0.9996
1090,0.0278
1091,0.2929
1092,0.9823
1093,0.9937
1094,0.1504
1095,0.9631
1096,0.0075
1097,0.9981
1098,0.0336
1099,0.5749
1100,0.5016
1101,0.0023
1102,0.9963
1103,0.6496
1104,0.0009
1105,0.0007
1106,0.1753
1107,0.8402
1108,0.8724
1109,1.0
1110,0.7726
1111,0.3388
1112,0.2639
1113,0.9999
1114,0.6752
1115,0.9495
1116,0.0007
1117,0.0093
1118,0.2703
1119,0.8601
1120,0.869
1121,0.7239
1122,0.9921
1123,0.0439
1124,0.2331
1125,0.9521
1126,0.0005
1127,0.3878
1128,0.2974
1129,0.9987
1130,0.1714
1131,0.0555
1132,0.9967
1133,0.9523
1134,0.8365
1135,0.4118
1136,0.7948
1137,0.9946
1138,0.7904
1139,0.5718
1140,0.0236
1141,0.0024
1142,0.2512
1143,0.0052
1144,0.9997
1145,0.2733
1146,0.0001
1147,0.888
1148,0.0068
1149,1.0
1150,0.9882
1151,0.7184
1152,0.0296
1153,0.979
1154,0.9439
1155,0.1805
1156,0.135
1157,0.9979
1158,1.0
1159,0.6445
1160,0.9659
1161,0.0821
1162,0.0007
1163,0.9575
1164,0.926
1165,0.9998
1166,0.0078
1167,0.5426
1168,0.9968
1169,0.9746
1170,0.0099
1171,0.9944
1172,0.3454
1173,0.8417
1174,0.9799
1175,0.8843
1176,0.0351
1177,0.0518
1178,0.023
1179,0.1465
1180,0.0086
1181,0.6511
1182,0.9807
1183,0.9995
1184,0.0498
1185,0.004
1186,0.0356
1187,1.0
1188,0.9936
1189,0.966
1190,0.8794
1191,0.3817
1192,0.0069
1193,0.0138
1194,0.0009
1195,0.2935
1196,0.5772
1197,0.8455
1198,0.0544
1199,0.7303
1200,0.099
1201,1.0
1202,0.0001
1203,0.6565
1204,0.0205
1205,0.0977
1206,0.8745
1207,0.9011
1208,0.0163
1209,0.2597
1210,0.0001
1211,0.1111
1212,0.0122
1213,0.0007
1214,1.0
1215,0.9959
1216,0.003
1217,0.9924
1218,0.9969
1219,0.9992
1220,0.0023
1221,0.0375
1222,0.9902
1223,0.0012
1224,0.0011
1225,0.9453
1226,0.0023
1227,0.9227
1228,0.0128
1229,0.0218
1230,0.0013
1231,0.9929
1232,0.0078
1233,0.7887
1234,0.894
1235,0.9987
1236,0.9987
1237,0.9696
1238,0.8161
1239,0.366
1240,0.9999
1241,0.5349
1242,0.7394
1243,0.3012
1244,0.0177
1245,0.887
1246,0.7777
1247,0.9983
1248,0.0154
1249,0.9774
1250,0.1706
1251,0.9985
1252,0.5635
1253,0.1433
1254,0.9411
1255,0.3185
1256,0.0218
1257,0.0004
1258,0.9906
1259,0.238
1260,0.7856
1261,0.025
1262,0.9977
1263,1.0
1264,0.0349
1265,0.1815
1266,0.4184
1267,0.4906
1268,1.0
1269,0.9992
1270,0.1067
1271,0.1005
1272,0.9831
1273,0.5274
1274,0.5382
1275,0.8814
1276,0.0047
1277,0.8999
1278,0.8383
1279,0.9994
1280,0.0898
1281,0.9996
1282,0.7132
1283,0.9993
1284,0.6543
1285,0.0422
1286,0.0215
1287,0.9943
1288,0.864
1289,0.9945
1290,1.0
1291,0.837
1292,0.9814
1293,0.9998
1294,0.9209
1295,0.0101
1296,1.0
1297,1.0
1298,0.9987
1299,0.8282
1300,0.9689
1301,0.0052
1302,0.9718
1303,0.0001
1304,0.3514
1305,0.9862
1306,0.0468
1307,0.9693
1308,0.9794
1309,0.0655
1310,0.7642
1311,0.0806
1312,0.9989
1313,0.9504
1314,0.3084
1315,0.0017
1316,0.9535
1317,0.9999
1318,0.9415
1319,0.4852
1320,0.9852
1321,0.9975
1322,0.014
1323,0.0044
1324,0.9752
1325,1.0
1326,0.5827
1327,0.0065
1328,0.7704
1329,0.5121
1330,0.9052
1331,0.0044
1332,0.9538
1333,0.9918
1334,0.0012
1335,0.9942
1336,0.9607
1337,0.0029
1338,0.9897
1339,0.0019
1340,0.9817
1341,0.001
1342,0.506
1343,0.9991
1344,0.0308
1345,0.9711
1346,0.8578
1347,0.221
1348,0.9951
1349,0.8872
1350,0.9998
1351,0.0001
1352,0.9995
1353,0.9997
1354,0.9998
1355,0.0193
1356,0.0164
1357,0.7028
1358,0.0441
1359,0.004
1360,0.0181
1361,1.0
1362,0.0001
1363,0.9962
1364,0.3578
1365,0.9054
1366,0.934
1367,0.6391
1368,0.413
1369,0.0007
1370,0.8313
1371,0.9578
1372,0.9136
1373,0.995
1374,0.0333
1375,0.9938
1376,0.9999
1377,0.6524
1378,0.8475
1379,0.9999
1380,0.271
1381,0.9698
1382,0.4159
1383,0.9999
1384,0.9494
1385,0.9997
1386,1.0
1387,0.9179
1388,0.8162
1389,0.3674
1390,0.0037
1391,0.1744
1392,0.9994
1393,0.9985
1394,0.999
1395,0.9998
1396,0.0143
1397,0.0077
1398,1.0
1399,0.9925
1400,0.0087
1401,0.0506
1402,0.0068
1403,0.8988
1404,1.0
1405,0.9706
1406,0.9933
1407,0.0005
1408,0.0477
1409,0.9771
1410,0.9765
1411,0.9999
1412,0.5374
1413,0.9992
1414,0.0506
1415,0.9196
1416,0.9977
1417,0.9989
1418,0.7748
1419,0.9788
1420,0.0042
1421,0.0021
1422,0.0777
1423,1.0
1424,0.2843
1425,0.9996
1426,0.0195
1427,1.0
1428,0.7098
1429,0.9999
1430,0.8676
1431,0.9923
1432,0.9089
1433,0.0013
1434,0.1613
1435,0.9967
1436,0.9894
1437,0.6012
1438,1.0
1439,0.0277
1440,0.9996
1441,0.8264
1442,0.0324
1443,0.8568
1444,0.9859
1445,0.8468
1446,0.8989
1447,0.9991
1448,0.0383
1449,0.9987
1450,0.0048
1451,0.0
1452,0.9997
1453,1.0
1454,0.8027
1455,0.9986
1456,0.3406
1457,0.8054
1458,0.9928
1459,0.0962
1460,0.9998
1461,0.9814
1462,0.9524
1463,0.1019
1464,0.0449
1465,0.9985
1466,0.1098
1467,0.2325
1468,1.0
1469,0.9965
1470,0.0202
1471,0.9996
1472,0.9442
1473,0.991
1474,0.0034
1475,0.7448
1476,0.9552
1477,0.6594
1478,0.062
1479,0.1131
1480,0.9957
1481,0.1912
1482,0.8417
1483,0.9462
1484,0.984
1485,0.9285
1486,0.0036
1487,0.8249
1488,0.102
1489,0.7597
1490,1.0
1491,0.0805
1492,0.0059
1493,0.2005
1494,0.9992
1495,0.3335
1496,0.982
1497,0.9997
1498,0.265
1499,0.9946
1500,0.0649
1501,0.0231
1502,0.0091
1503,0.0376
1504,0.8978
1505,0.9691
1506,1.0
1507,0.0011
1508,1.0
1509,0.9999
1510,0.1603
1511,0.0728
1512,0.9696
1513,0.9995
1514,0.2042
1515,0.3519
1516,0.9986
1517,0.9944
1518,0.9999
1519,0.0062
1520,0.363
1521,0.4298
1522,0.0033
1523,0.5825
1524,0.9922
1525,0.0016
1526,1.0
1527,0.6243
1528,0.9008
1529,0.0078
1530,0.2706
1531,0.9968
1532,0.0834
1533,0.6726
1534,0.9991
1535,0.5373
1536,0.9916
1537,0.0
1538,0.9992
1539,0.1342
1540,0.0084
1541,0.0451
1542,0.0112
1543,0.0012
1544,0.0097
1545,0.0754
1546,0.0001
1547,0.0
1548,0.9276
1549,0.0169
1550,0.0001
1551,0.9852
1552,0.6499
1553,0.984
1554,0.6055
1555,0.0003
1556,0.779
1557,0.0001
1558,0.7016
1559,0.6879
1560,0.9994
1561,0.9545
1562,0.2551
1563,0.0749
1564,0.0092
1565,0.0229
1566,0.9957
1567,0.999
1568,0.9972
1569,0.9928
1570,0.534
1571,0.0003
1572,0.9877
1573,0.968
1574,0.0248
1575,0.9866
1576,0.9787
1577,0.9778
1578,0.04
1579,0.4153
1580,0.0014
1581,0.0915
1582,0.6689
1583,0.7298
1584,0.995
1585,0.9745
1586,0.9079
1587,1.0
1588,0.9972
1589,1.0
1590,0.9774
1591,0.9688
1592,0.0463
1593,0.991
1594,0.8124
1595,0.7669
1596,0.9999
1597,0.9665
1598,0.0314
1599,0.9577
1600,0.0006
1601,0.8727
1602,0.7635
1603,0.8903
1604,0.1478
1605,0.9999
1606,0.9994
1607,0.0339
1608,0.2903
1609,0.9999
1610,0.6947
1611,0.0021
1612,0.5497
1613,0.8772
1614,0.2127
1615,1.0
1616,0.9689
1617,0.0836
1618,0.3314
1619,0.9998
1620,0.3982
1621,1.0
1622,0.9648
1623,0.9766
1624,0.9848
1625,0.9998
1626,0.0792
1627,0.7788
1628,0.004
1629,0.0
1630,0.0326
1631,0.987
1632,0.0066
1633,0.3726
1634,0.9999
1635,0.835
1636,0.2881
1637,0.8472
1638,0.9863
1639,0.0424
1640,0.0728
1641,0.4366
1642,0.029
1643,0.0617
1644,1.0
1645,0.0512
1646,0.5813
1647,0.998
1648,0.953
1649,0.9934
1650,0.1371
1651,0.9928
1652,0.2636
1653,0.0139
1654,1.0
1655,0.0052
1656,0.0532
1657,0.6462
1658,0.2083
1659,0.6418
1660,0.0037
1661,0.9527
1662,0.7128
1663,0.0581
1664,0.9789
1665,0.3902
1666,0.9997
1667,0.9959
1668,0.0
1669,0.867
1670,0.0049
1671,0.9909
1672,0.0062
1673,0.1648
1674,0.9805
1675,0.6186
1676,0.9996
1677,1.0
1678,0.7695
1679,0.9614
1680,0.9937
1681,0.852
1682,0.2015
1683,0.0046
1684,0.9924
1685,0.9998
1686,0.9918
1687,0.9263
1688,0.6826
1689,0.6332
1690,0.0001
1691,1.0
1692,0.0662
1693,0.0215
1694,0.9661
1695,0.9136
1696,0.0905
1697,0.4178
1698,0.9532
1699,0.1163
1700,0.9978
1701,0.0089
1702,1.0
1703,0.002
1704,0.9134
1705,0.8885
1706,0.0496
1707,0.9993
1708,0.9711
1709,0.6862
1710,0.9801
1711,0.0039
1712,1.0
1713,0.9999
1714,0.1113
1715,0.7868
1716,0.8786
1717,0.992
1718,0.2057
1719,0.9968
1720,0.1751
1721,0.2739
1722,0.0067
1723,0.9886
1724,1.0
1725,0.0152
1726,0.6911
1727,1.0
1728,0.0039
1729,0.9732
1730,0.4767
1731,0.8045
1732,0.9874
1733,0.9991
1734,0.9998
1735,0.0001
1736,0.9326
1737,0.9677
1738,0.0061
1739,0.0811
1740,0.0018
1741,0.1367
1742,0.9737
1743,0.9029
1744,0.0644
1745,0.974
1746,0.9334
1747,0.9977
1748,0.9518
1749,0.9712
1750,0.5152
1751,0.909
1752,0.9442
1753,0.9993
1754,0.002
1755,0.9963
1756,0.9923
1757,0.9499
1758,0.7678
1759,0.9945
1760,0.001
1761,0.0004
1762,0.9753
1763,0.3751
1764,0.0435
1765,0.0037
1766,1.0
1767,0.0173
1768,0.6239
1769,0.0024
1770,0.0091
1771,0.8311
1772,0.9985
1773,0.989
1774,0.997
1775,0.9875
1776,0.0125
1777,1.0
1778,0.9999
1779,0.9864
1780,0.9637
1781,0.0005
1782,0.0013
1783,0.0003
1784,0.0061
1785,0.9943
1786,1.0
1787,0.5705
1788,0.992
1789,0.7722
1790,0.9935
1791,0.9219
1792,1.0
1793,0.9997
1794,0.0014
1795,0.1202
1796,0.9988
1797,0.9941
1798,0.0012
1799,0.003
1800,0.0635
1801,0.0517
1802,0.0004
1803,0.3285
1804,0.0012
1805,0.0382
1806,0.0334
1807,0.0177
1808,0.0196
1809,0.0103
1810,0.0097
1811,0.8036
1812,0.541
1813,0.2826
1814,0.0005
1815,0.0404
1816,0.1398
1817,0.9997
1818,0.9996
1819,0.433
1820,0.9978
1821,0.9174
1822,0.0572
1823,0.6867
1824,0.9972
1825,0.1633
1826,0.9975
1827,0.2405
1828,0.0154
1829,0.9998
1830,0.0518
1831,0.9984
1832,0.0024
1833,0.9894
1834,0.8947
1835,1.0
1836,0.9358
1837,0.0313
1838,0.146
1839,0.4924
1840,0.2217
1841,0.9968
1842,0.4643
1843,0.9398
1844,0.1182
1845,0.275
1846,0.2503
1847,0.9996
1848,0.0
1849,0.0007
1850,0.9685
1851,0.0109
1852,0.0007
1853,0.9982
1854,0.9858
1855,0.9577
1856,0.9974
1857,0.0405
1858,0.9169
1859,0.0044
1860,0.998
1861,0.8101
1862,0.7792
1863,0.3814
1864,0.0439
1865,0.8133
1866,0.1985
1867,0.0005
1868,0.8298
1869,0.0115
1870,0.0437
1871,0.0271
1872,0.9994
1873,0.9909
1874,0.8671
1875,0.9932
1876,0.3158
1877,0.9869
1878,0.1192
1879,0.0106
1880,0.0001
1881,0.9841
1882,0.7019
1883,0.8098
1884,0.9997
1885,0.0858
1886,0.9126
1887,1.0
1888,0.0008
1889,0.4269
1890,0.9977
1891,0.4243
1892,0.0048
1893,0.1865
1894,0.9693
1895,0.3339
1896,0.6617
1897,0.9984
1898,0.0157
1899,0.3763
1900,0.0584
1901,0.9993
1902,0.0449
1903,0.3623
1904,0.9996
